latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
5.53771,15.37975,342.32,1.01,1.01,2026-01-03,1359,A,91,6.1NRT,303.2,40.31,D
5.48606,14.96842,315.87,1.03,1.02,2026-01-03,1359,A,54,6.1NRT,301.93,6.36,D
5.0642,12.14354,311.92,1.47,1.2,2026-01-03,1359,A,59,6.1NRT,299.6,8.4,D
5.65037,16.025,318.38,1,1,2026-01-03,1359,A,60,6.1NRT,305.5,7.55,D
5.6491,16.01628,317.04,1,1,2026-01-03,1359,A,49,6.1NRT,304.09,5.71,D
5.47628,14.84062,314.53,1.04,1.02,2026-01-03,1359,A,61,6.1NRT,302.11,6.18,D
5.33191,13.86447,311.66,1.14,1.07,2026-01-03,1359,A,55,6.1NRT,299.37,6.47,D
6.27578,20.32088,317.63,1.6,1.24,2026-01-03,1359,A,67,6.1NRT,300.78,16.46,D
6.88712,24.87508,315.91,3.8,1.82,2026-01-03,1359,A,39,6.1NRT,296.42,51.18,D
6.36437,20.89086,317.96,1.77,1.3,2026-01-03,1359,A,68,6.1NRT,302.46,15.96,D
6.36228,20.87545,314.49,1.77,1.3,2026-01-03,1359,A,47,6.1NRT,301.8,9.74,D
6.32947,20.63357,321.89,1.69,1.28,2026-01-03,1359,A,74,6.1NRT,299.3,27.17,D
6.32749,20.61905,315.82,1.68,1.28,2026-01-03,1359,A,63,6.1NRT,299.64,14.99,D
5.40049,14.14945,318.5,1.11,1.05,2026-01-03,1359,A,49,6.1NRT,301.42,10.98,D
5.93965,17.76203,315.3,1.1,1.04,2026-01-03,1359,A,61,6.1NRT,302.07,7.62,D
5.51596,14.85669,343.42,1.04,1.02,2026-01-03,1359,A,92,6.1NRT,302.9,44.65,D
5.51461,14.84762,364.79,1.04,1.02,2026-01-03,1359,A,100,6.1NRT,305.42,98.04,D
5.40818,14.1384,327.48,1.11,1.05,2026-01-03,1359,A,81,6.1NRT,300.16,21,D
5.94879,17.76069,313.95,1.1,1.04,2026-01-03,1359,A,57,6.1NRT,302,6.5,D
5.86042,17.14557,322.59,1.04,1.02,2026-01-03,1359,A,75,6.1NRT,302.03,13.57,D
5.85126,17.08205,320.3,1.04,1.02,2026-01-03,1359,A,72,6.1NRT,301.76,12.76,D
5.57151,15.16939,314.22,1.02,1.01,2026-01-03,1359,A,59,6.1NRT,301.81,5.5,D
5.09724,12.04046,313.51,1.5,1.21,2026-01-03,1359,A,65,6.1NRT,300.58,9.82,D
5.84319,16.96352,316.97,1.03,1.01,2026-01-03,1359,A,66,6.1NRT,303.83,8.34,D
6.37007,20.59833,314.58,1.68,1.27,2026-01-03,1359,A,60,6.1NRT,299.67,13.91,D
6.31658,20.21638,314.25,1.57,1.23,2026-01-03,1359,A,60,6.1NRT,300.97,11.16,D
5.97674,17.82532,314.09,1.1,1.05,2026-01-03,1359,A,54,6.1NRT,302.37,6.28,D
5.88848,17.15076,326.21,1.04,1.02,2026-01-03,1359,A,79,6.1NRT,303.48,16.12,D
5.88716,17.14168,316.25,1.04,1.02,2026-01-03,1359,A,18,6.1NRT,303.39,6.34,D
5.60192,15.19219,315.42,1.02,1.01,2026-01-03,1359,A,59,6.1NRT,303.15,5.44,D
6.38621,20.5519,318.26,1.67,1.27,2026-01-03,1359,A,68,6.1NRT,299.12,19.5,D
6.38416,20.53743,314.75,1.66,1.27,2026-01-03,1359,A,61,6.1NRT,299.7,12.81,D
5.11536,11.87541,311,1.54,1.22,2026-01-03,1359,A,53,6.1NRT,300,9.43,D
6.39733,20.5505,317.66,1.67,1.27,2026-01-03,1359,A,67,6.1NRT,298.63,17.78,D
6.36279,20.30851,318.51,1.6,1.24,2026-01-03,1359,A,69,6.1NRT,301.15,17.16,D
6.04116,18.0758,317.4,1.14,1.06,2026-01-03,1359,A,68,6.1NRT,302.1,11.33,D
5.91029,17.1755,317.2,1.04,1.02,2026-01-03,1359,A,67,6.1NRT,303.45,8.19,D
5.90896,17.1664,323.65,1.04,1.02,2026-01-03,1359,A,77,6.1NRT,303.66,14.45,D
5.56799,14.83955,315.13,1.04,1.02,2026-01-03,1359,A,59,6.1NRT,302.04,6.09,D
6.38954,20.55954,315.12,1.67,1.27,2026-01-03,1359,A,45,6.1NRT,298.47,13.09,D
6.38757,20.54486,322.86,1.67,1.27,2026-01-03,1359,A,75,6.1NRT,299.54,28.55,D
6.35691,20.31677,312.55,1.6,1.25,2026-01-03,1359,A,51,6.1NRT,300.16,7.74,D
6.35503,20.30281,314.38,1.6,1.24,2026-01-03,1359,A,60,6.1NRT,301.54,10.38,D
5.99969,17.72719,314.07,1.1,1.04,2026-01-03,1359,A,61,6.1NRT,301.4,6.6,D
5.58471,14.87686,315.33,1.04,1.02,2026-01-03,1359,A,62,6.1NRT,301.25,7.68,D
5.12179,11.88147,313.41,1.54,1.22,2026-01-03,1359,A,65,6.1NRT,300.3,12.79,D
5.83491,16.51307,316.85,1.01,1,2026-01-03,1359,A,41,6.1NRT,302.39,7.04,D
6.55463,21.61564,316.08,2.04,1.39,2026-01-03,1359,A,64,6.1NRT,299.25,20.35,D
6.31081,19.81837,314.83,1.47,1.2,2026-01-03,1359,A,62,6.1NRT,300.75,11.5,D
6.25776,19.43391,314.64,1.38,1.16,2026-01-03,1359,A,62,6.1NRT,299.82,11.82,D
6.02203,17.75327,313,1.1,1.05,2026-01-03,1359,A,56,6.1NRT,302.49,5.24,D
5.94846,17.23798,313.74,1.05,1.02,2026-01-03,1359,A,60,6.1NRT,302.18,6.33,D
5.84368,16.51177,320.72,1.01,1,2026-01-03,1359,A,72,6.1NRT,303.29,10.71,D
5.65582,15.23226,313.11,1.02,1.01,2026-01-03,1359,A,48,6.1NRT,301,4.98,D
5.85246,16.51049,332.09,1.01,1,2026-01-03,1359,A,84,6.1NRT,303.65,23.43,D
5.85118,16.50167,325.14,1.01,1,2026-01-03,1359,A,78,6.1NRT,303.77,14.68,D
5.84733,16.47524,316.83,1.01,1,2026-01-03,1359,A,66,6.1NRT,301.63,7.82,D
5.66462,15.23094,313.9,1.02,1.01,2026-01-03,1359,A,57,6.1NRT,301.27,5.69,D
7.00446,24.81896,311.98,3.78,1.82,2026-01-03,1359,A,50,6.1NRT,297.5,30.36,D
5.82158,16.23714,313.68,1,1,2026-01-03,1359,A,57,6.1NRT,301.57,6.39,D
5.78327,15.9752,339.07,1,1,2026-01-03,1359,A,89,6.1NRT,302.46,34.47,D
5.78199,15.96647,318.86,1,1,2026-01-03,1359,A,69,6.1NRT,301.92,9.34,D
6.83921,23.33861,313.21,2.84,1.61,2026-01-03,1359,A,37,6.1NRT,298.89,22.65,D
6.83591,23.31411,319.56,2.83,1.61,2026-01-03,1359,A,70,6.1NRT,299.56,46.6,D
5.46334,13.69888,311.06,1.16,1.07,2026-01-03,1359,A,46,6.1NRT,299.72,5.2,D
6.14902,18.31098,313.89,1.17,1.08,2026-01-03,1359,A,61,6.1NRT,302.05,8.65,D
5.89141,16.53173,316.69,1.01,1,2026-01-03,1359,A,55,6.1NRT,302.53,7.2,D
5.25732,12.26979,315.01,1.43,1.18,2026-01-03,1359,A,67,6.1NRT,300.3,14,D
5.25542,12.25729,318.29,1.44,1.19,2026-01-03,1359,A,72,6.1NRT,300.18,18.27,D
7.09921,25.04418,324.89,3.95,1.85,2026-01-03,1359,A,78,6.1NRT,298.46,116.72,D
6.50213,20.63388,337.29,1.7,1.28,2026-01-03,1359,A,88,6.1NRT,300.06,69.79,D
6.13277,18.06618,326.6,1.14,1.06,2026-01-03,1359,A,78,6.1NRT,304.06,20.86,D
6.13133,18.05624,342.88,1.14,1.06,2026-01-03,1359,A,92,6.1NRT,304.15,49.47,D
5.9051,16.5027,314.8,1.01,1,2026-01-03,1359,A,51,6.1NRT,302.05,6.27,D
5.29103,12.35343,314.16,1.41,1.18,2026-01-03,1359,A,65,6.1NRT,300.82,11.16,D
6.1381,18.0597,319.07,1.14,1.06,2026-01-03,1359,A,53,6.1NRT,303.77,11.61,D
6.50318,20.64327,320.87,1.7,1.28,2026-01-03,1359,A,73,6.1NRT,298.57,25.22,D
6.50117,20.62835,331.25,1.7,1.28,2026-01-03,1359,A,84,6.1NRT,300.31,51.66,D
6.27694,18.98617,319.52,1.29,1.13,2026-01-03,1359,A,72,6.1NRT,302,15.04,D
5.87167,16.13471,314.88,1,1,2026-01-03,1359,A,59,6.1NRT,302.33,6.65,D
5.79733,15.62813,319.2,1,1,2026-01-03,1359,A,66,6.1NRT,304.07,8.32,D
5.77271,15.46148,314.65,1.01,1,2026-01-03,1359,A,58,6.1NRT,302.7,5.95,D
5.31123,12.4322,309.71,1.39,1.17,2026-01-03,1359,A,42,6.1NRT,299.48,6.42,D
5.30932,12.42003,334.26,1.4,1.17,2026-01-03,1359,A,87,6.1NRT,301.21,47.27,D
7.08985,25.04026,318.89,3.95,1.85,2026-01-03,1359,A,62,6.1NRT,297.39,70.21,D
6.45597,20.21226,314.11,1.58,1.24,2026-01-03,1359,A,60,6.1NRT,299.71,11.19,D
5.96864,16.74085,312.73,1.02,1.01,2026-01-03,1359,A,53,6.1NRT,302.4,4.92,D
5.84975,15.92389,312.67,1,1,2026-01-03,1359,A,48,6.1NRT,299.27,5.05,D
5.84847,15.91516,317.11,1,1,2026-01-03,1359,A,65,6.1NRT,300.34,8.4,D
7.10597,25.03798,319.55,3.95,1.85,2026-01-03,1359,A,62,6.1NRT,298.59,72.82,D
5.79931,15.5203,321.33,1.01,1,2026-01-03,1359,A,73,6.1NRT,304.18,10.18,D
5.30296,12.24443,315.74,1.44,1.19,2026-01-03,1359,A,68,6.1NRT,300.97,12.8,D
5.82486,15.63298,321.15,1,1,2026-01-03,1359,A,72,6.1NRT,304.13,9.32,D
6.08922,17.32449,319.47,1.06,1.03,2026-01-03,1359,A,72,6.1NRT,302.15,11.81,D
5.47999,13.19975,321.63,1.24,1.11,2026-01-03,1359,A,57,6.1NRT,296.33,21.1,D
5.47837,13.18901,315.28,1.24,1.11,2026-01-03,1359,A,57,6.1NRT,296.65,13.23,D
5.33015,12.21465,317.06,1.44,1.19,2026-01-03,1359,A,70,6.1NRT,302.41,14.21,D
5.32822,12.20205,313.37,1.45,1.19,2026-01-03,1359,A,62,6.1NRT,300.59,9.5,D
6.34573,19.04573,315.46,1.3,1.13,2026-01-03,1359,A,64,6.1NRT,301.25,10.12,D
5.83177,15.49753,324.32,1.01,1,2026-01-03,1359,A,76,6.1NRT,303.89,13.18,D
5.73731,14.85752,315.36,1.04,1.02,2026-01-03,1359,A,57,6.1NRT,302.29,6.64,D
5.27708,11.79714,332.42,1.55,1.23,2026-01-03,1359,A,86,6.1NRT,302.38,48.66,D
5.27502,11.78364,313.59,1.55,1.23,2026-01-03,1359,A,61,6.1NRT,301.96,10.88,D
5.17607,11.06297,312.83,1.77,1.3,2026-01-03,1359,A,55,6.1NRT,299.08,14.91,D
5.96077,16.2555,312.12,1,1,2026-01-03,1359,A,46,6.1NRT,301.06,4.68,D
5.37436,12.29711,311.8,1.42,1.18,2026-01-03,1359,A,49,6.1NRT,299.78,6.81,D
5.30858,11.86062,314.03,1.53,1.22,2026-01-03,1359,A,27,6.1NRT,301.74,9.06,D
6.10191,17.1473,321.43,1.05,1.02,2026-01-03,1359,A,74,6.1NRT,303.69,12.46,D
6.1006,17.13817,320,1.04,1.02,2026-01-03,1359,A,72,6.1NRT,304.1,10.78,D
5.96193,16.17719,317.52,1,1,2026-01-03,1359,A,66,6.1NRT,301.56,8.52,D
5.96066,16.16846,325.97,1,1,2026-01-03,1359,A,78,6.1NRT,303.42,17.3,D
5.90184,15.76689,315.83,1,1,2026-01-03,1359,A,53,6.1NRT,304.25,6.01,D
5.84224,15.36355,318.78,1.01,1,2026-01-03,1359,A,67,6.1NRT,304.78,8.24,D
5.37151,12.29101,315.33,1.42,1.18,2026-01-03,1359,A,66,6.1NRT,300.7,12.29,D
5.30245,11.85501,313.6,1.53,1.22,2026-01-03,1359,A,47,6.1NRT,301.53,8.69,D
5.17465,11.05644,315.4,1.77,1.3,2026-01-03,1359,A,55,6.1NRT,299.11,18.67,D
5.77945,14.88167,317.52,1.03,1.02,2026-01-03,1359,A,66,6.1NRT,303.25,8.42,D
5.77811,14.87267,318.36,1.04,1.02,2026-01-03,1359,A,68,6.1NRT,304.47,9.05,D
5.58453,13.59549,319.56,1.17,1.08,2026-01-03,1359,A,72,6.1NRT,301.77,12.64,D
6.72137,21.49026,313.8,2,1.38,2026-01-03,1359,A,59,6.1NRT,300.78,14.57,D
5.84673,15.27273,319.4,1.01,1.01,2026-01-03,1359,A,69,6.1NRT,305.15,8.75,D
6.64886,20.86374,321.18,1.78,1.31,2026-01-03,1359,A,74,6.1NRT,300.85,27.76,D
6.64675,20.84818,314.54,1.78,1.31,2026-01-03,1359,A,61,6.1NRT,300.42,13.37,D
6.58778,20.41602,321.51,1.64,1.26,2026-01-03,1359,A,59,6.1NRT,300.98,23.86,D
6.55696,20.1913,311,1.58,1.24,2026-01-03,1359,A,46,6.1NRT,298.84,8.07,D
6.50904,19.84331,313.89,1.48,1.2,2026-01-03,1359,A,60,6.1NRT,299.98,11.14,D
6.50727,19.83047,312.14,1.48,1.2,2026-01-03,1359,A,54,6.1NRT,299.77,8.65,D
5.81061,14.96904,317.76,1.03,1.01,2026-01-03,1359,A,66,6.1NRT,305.48,7.45,D
6.60075,20.42867,317.43,1.65,1.26,2026-01-03,1359,A,43,6.1NRT,298.88,15.8,D
5.26012,11.30424,310.76,1.69,1.28,2026-01-03,1359,A,57,6.1NRT,300.37,10.68,D
5.25785,11.28977,317.54,1.69,1.28,2026-01-03,1359,A,71,6.1NRT,299.65,22.91,D
6.61173,20.42679,355.09,1.65,1.26,2026-01-03,1359,A,97,6.1NRT,301.6,137.63,D
6.22173,17.66313,321.4,1.09,1.04,2026-01-03,1359,A,74,6.1NRT,300.56,14.65,D
6.22036,17.65361,332.57,1.09,1.04,2026-01-03,1359,A,85,6.1NRT,302.15,29.47,D
5.80148,14.78581,314.12,1.04,1.02,2026-01-03,1359,A,53,6.1NRT,303.57,5.09,D
5.31131,11.56024,314.32,1.61,1.25,2026-01-03,1359,A,66,6.1NRT,301.43,13.72,D
5.30913,11.54621,323.24,1.62,1.25,2026-01-03,1359,A,78,6.1NRT,301.61,30.39,D
5.935,15.62802,323.3,1,1,2026-01-03,1359,A,75,6.1NRT,306.85,9.57,D
5.35604,11.7782,313.98,1.55,1.23,2026-01-03,1359,A,59,6.1NRT,302.47,10.2,D
6.6796,20.75014,314.37,1.75,1.3,2026-01-03,1359,A,54,6.1NRT,300.54,11.18,D
6.24687,17.70834,316.22,1.1,1.05,2026-01-03,1359,A,66,6.1NRT,301.57,9.58,D
5.94503,15.63546,322.32,1,1,2026-01-03,1359,A,42,6.1NRT,307.11,7.92,D
5.74648,14.29302,314.73,1.08,1.04,2026-01-03,1359,A,60,6.1NRT,303.73,6.06,D
5.39511,11.96216,313.01,1.5,1.21,2026-01-03,1359,A,54,6.1NRT,300.93,9.53,D
5.39312,11.94908,355.34,1.5,1.21,2026-01-03,1359,A,98,6.1NRT,304.09,123.44,D
6.69093,20.74852,315.75,1.75,1.3,2026-01-03,1359,A,63,6.1NRT,300.23,13.93,D
6.25602,17.70709,325.61,1.1,1.05,2026-01-03,1359,A,79,6.1NRT,303.19,19.51,D
6.25464,17.69752,325.48,1.1,1.04,2026-01-03,1359,A,79,6.1NRT,303.07,19.25,D
6.68882,20.74319,317.04,1.75,1.3,2026-01-03,1359,A,37,6.1NRT,300.75,15.21,D
6.17791,17.03735,315.13,1.04,1.02,2026-01-03,1359,A,62,6.1NRT,303.54,6.66,D
6.06121,16.22838,316.41,1,1,2026-01-03,1359,A,63,6.1NRT,304.5,7.43,D
6.05356,16.17583,314.03,1,1,2026-01-03,1359,A,15,6.1NRT,301.31,5.04,D
6.30017,17.83306,316.64,1.11,1.05,2026-01-03,1359,A,66,6.1NRT,301.78,10.17,D
6.18031,16.99073,345.12,1.04,1.02,2026-01-03,1359,A,93,6.1NRT,305.56,46.64,D
5.98809,15.66796,318.54,1,1,2026-01-03,1359,A,68,6.1NRT,305.76,7.13,D
5.71512,13.84778,314.29,1.13,1.06,2026-01-03,1359,A,62,6.1NRT,301.37,8.27,D
5.3935,11.78072,315.12,1.55,1.23,2026-01-03,1359,A,59,6.1NRT,303.28,10.79,D
5.38496,11.7268,323.57,1.56,1.23,2026-01-03,1359,A,78,6.1NRT,302.43,26.04,D
5.38282,11.71327,316.55,1.57,1.23,2026-01-03,1359,A,66,6.1NRT,301.54,13.22,D
6.70942,20.72468,315.87,1.74,1.29,2026-01-03,1359,A,50,6.1NRT,300.1,14.82,D
5.40419,11.77905,315.52,1.55,1.23,2026-01-03,1359,A,56,6.1NRT,303.79,12.42,D
5.3957,11.72515,320.84,1.56,1.23,2026-01-03,1359,A,68,6.1NRT,302.98,20.73,D
6.87047,21.83351,313.91,2.15,1.42,2026-01-03,1359,A,59,6.1NRT,298.76,16.93,D
6.7741,21.11665,318.15,1.87,1.34,2026-01-03,1359,A,69,6.1NRT,299.93,21.82,D
6.77186,21.10011,318.82,1.87,1.34,2026-01-03,1359,A,70,6.1NRT,299.81,23.21,D
6.49958,19.11672,318.24,1.32,1.14,2026-01-03,1359,A,70,6.1NRT,300.21,13.46,D
6.49797,19.1052,314.69,1.32,1.14,2026-01-03,1359,A,62,6.1NRT,300.17,8.65,D
6.20329,17.0243,322.78,1.04,1.02,2026-01-03,1359,A,75,6.1NRT,303.19,13.28,D
6.19679,16.97916,322.09,1.04,1.02,2026-01-03,1359,A,74,6.1NRT,303.43,12.56,D
5.69081,13.56324,315.61,1.17,1.08,2026-01-03,1359,A,65,6.1NRT,299.45,9.06,D
6.74253,20.79803,314.08,1.77,1.3,2026-01-03,1359,A,60,6.1NRT,300.49,13.55,D
6.21219,17.02302,316.51,1.04,1.02,2026-01-03,1359,A,57,6.1NRT,303.68,7.05,D
5.85714,14.60379,318.51,1.05,1.02,2026-01-03,1359,A,68,6.1NRT,303.41,10.16,D
5.35806,11.34336,311.96,1.67,1.27,2026-01-03,1359,A,60,6.1NRT,301.39,10.58,D
6.77757,20.96823,313.96,1.82,1.32,2026-01-03,1359,A,36,6.1NRT,299,11.67,D
6.77536,20.9522,314.26,1.82,1.32,2026-01-03,1359,A,61,6.1NRT,298.81,13.48,D
6.73297,20.64451,312.13,1.72,1.29,2026-01-03,1359,A,53,6.1NRT,299.76,9.89,D
6.7309,20.6295,315.13,1.71,1.28,2026-01-03,1359,A,63,6.1NRT,300.54,14.8,D
6.407,18.31872,320.74,1.18,1.08,2026-01-03,1359,A,73,6.1NRT,302.73,14.63,D
5.77864,14.0182,313.48,1.11,1.05,2026-01-03,1359,A,59,6.1NRT,301.57,6.84,D
5.52891,12.37472,317.2,1.4,1.17,2026-01-03,1359,A,69,6.1NRT,301.89,14.74,D
5.3251,11.0593,311.1,1.76,1.3,2026-01-03,1359,A,58,6.1NRT,299.92,9.73,D
6.06255,15.87104,323.22,1,1,2026-01-03,1359,A,75,6.1NRT,303.42,12.99,D
6.06127,15.86231,322.25,1,1,2026-01-03,1359,A,74,6.1NRT,303.95,11.93,D
6.80736,21.0129,338.62,1.84,1.33,2026-01-03,1359,A,89,6.1NRT,302.3,81.56,D
6.80516,20.99715,320.64,1.83,1.33,2026-01-03,1359,A,73,6.1NRT,300.84,25.57,D
6.21009,16.82077,314.3,1.03,1.01,2026-01-03,1359,A,58,6.1NRT,302.98,6.63,D
6.20879,16.81181,313.74,1.03,1.01,2026-01-03,1359,A,56,6.1NRT,302.54,6.27,D
6.1635,16.50064,316.42,1.01,1.01,2026-01-03,1359,A,63,6.1NRT,302.73,6.53,D
6.07257,15.87847,324.27,1,1,2026-01-03,1359,A,71,6.1NRT,302.35,13.36,D
6.3688,17.85305,340.69,1.12,1.05,2026-01-03,1359,A,90,6.1NRT,303.21,45.52,D
6.3674,17.84329,329.89,1.12,1.05,2026-01-03,1359,A,83,6.1NRT,302.8,26.5,D
6.36319,17.81416,311.76,1.11,1.05,2026-01-03,1359,A,51,6.1NRT,300.87,4.96,D
5.9676,15.10363,316.93,1.02,1.01,2026-01-03,1359,A,64,6.1NRT,304.47,7.76,D
6.77368,20.60804,315.98,1.71,1.28,2026-01-03,1359,A,43,6.1NRT,301.56,14.07,D
6.37239,17.81286,316.03,1.11,1.05,2026-01-03,1359,A,65,6.1NRT,301.98,9.23,D
6.17334,16.44513,317.19,1.01,1,2026-01-03,1359,A,65,6.1NRT,301.98,7.61,D
6.17205,16.43633,317.74,1.01,1,2026-01-03,1359,A,66,6.1NRT,301.89,8.03,D
5.97641,15.10231,316.11,1.02,1.01,2026-01-03,1359,A,62,6.1NRT,303.95,7.04,D
5.71796,13.35801,320.47,1.2,1.09,2026-01-03,1359,A,71,6.1NRT,302.37,12.1,D
5.49741,11.88901,317.97,1.51,1.21,2026-01-03,1359,A,56,6.1NRT,300.45,17.62,D
6.76288,20.6029,320.55,1.71,1.28,2026-01-03,1359,A,73,6.1NRT,300.52,23.37,D
6.39075,17.88318,322.46,1.12,1.06,2026-01-03,1359,A,63,6.1NRT,302.56,14.58,D
6.31919,17.37648,314.81,1.07,1.03,2026-01-03,1359,A,41,6.1NRT,302.85,6.58,D
6.29939,17.2372,315.75,1.06,1.03,2026-01-03,1359,A,63,6.1NRT,302.82,8.25,D
6.26546,16.99957,317.99,1.04,1.02,2026-01-03,1359,A,59,6.1NRT,303.4,8.61,D
6.17936,16.40169,317.61,1.01,1,2026-01-03,1359,A,53,6.1NRT,302.9,7.37,D
6.16149,16.27861,324.37,1,1,2026-01-03,1359,A,50,6.1NRT,302.67,12.91,D
6.16022,16.26982,325.47,1,1,2026-01-03,1359,A,58,6.1NRT,303.8,14.14,D
6.09638,15.83276,316.14,1,1,2026-01-03,1359,A,54,6.1NRT,303.94,6.39,D
6.02272,15.33361,319.32,1.01,1,2026-01-03,1359,A,69,6.1NRT,304.48,8.9,D
5.90997,14.57995,319.06,1.05,1.03,2026-01-03,1359,A,63,6.1NRT,304.92,9.22,D
5.90858,14.57076,317.23,1.05,1.03,2026-01-03,1359,A,58,6.1NRT,305.93,7.44,D
5.72376,13.36139,317.46,1.2,1.09,2026-01-03,1359,A,60,6.1NRT,303.09,8.29,D
6.40137,17.89168,327.21,1.12,1.06,2026-01-03,1359,A,80,6.1NRT,303.09,20.96,D
6.39998,17.88186,323.04,1.12,1.06,2026-01-03,1359,A,76,6.1NRT,303.18,15.38,D
5.74931,13.46404,317.36,1.19,1.08,2026-01-03,1359,A,68,6.1NRT,301.83,10.67,D
5.7477,13.45363,313.48,1.19,1.08,2026-01-03,1359,A,59,6.1NRT,301.58,6.3,D
5.71865,13.26512,320.06,1.22,1.1,2026-01-03,1359,A,72,6.1NRT,303.93,12.61,D
5.50448,11.89469,325.64,1.51,1.21,2026-01-03,1359,A,79,6.1NRT,301.08,30.72,D
6.86811,21.21508,313.39,1.91,1.35,2026-01-03,1359,A,58,6.1NRT,299.79,13.3,D
6.35867,17.52436,319.83,1.08,1.04,2026-01-03,1359,A,66,6.1NRT,302.43,11.19,D
6.17645,16.25849,320.55,1,1,2026-01-03,1359,A,41,6.1NRT,304.25,8.46,D
5.8052,13.7665,313.43,1.14,1.06,2026-01-03,1359,A,59,6.1NRT,300.49,7.14,D
5.73795,13.32694,317.79,1.21,1.09,2026-01-03,1359,A,69,6.1NRT,304.39,7.71,D
5.73634,13.31647,322.99,1.21,1.09,2026-01-03,1359,A,76,6.1NRT,304.06,14.73,D
5.72825,13.26381,316.17,1.22,1.1,2026-01-03,1359,A,53,6.1NRT,303.16,7.59,D
5.44368,11.44081,321.69,1.64,1.26,2026-01-03,1359,A,76,6.1NRT,301.84,27.2,D
5.3684,10.96712,312.83,1.79,1.31,2026-01-03,1359,A,62,6.1NRT,301.62,12.83,D
4.93911,8.3227,309.24,2.97,1.64,2026-01-03,1359,A,0,6.1NRT,294.54,24.16,D
7.11233,22.96055,316.09,2.68,1.57,2026-01-03,1359,A,65,6.1NRT,300.47,32.62,D
6.36774,17.52298,324.85,1.08,1.04,2026-01-03,1359,A,78,6.1NRT,303.74,17.13,D
6.36639,17.51354,315.37,1.08,1.04,2026-01-03,1359,A,50,6.1NRT,303.56,6.77,D
6.19032,16.29228,317.55,1,1,2026-01-03,1359,A,54,6.1NRT,302.54,7.07,D
6.13666,15.92486,316.15,1,1,2026-01-03,1359,A,63,6.1NRT,304.13,5.77,D
5.92157,14.47426,313.86,1.06,1.03,2026-01-03,1359,A,57,6.1NRT,303.39,5.62,D
5.8849,14.23045,314.83,1.09,1.04,2026-01-03,1359,A,61,6.1NRT,302.87,6.83,D
5.39919,11.0877,313.08,1.75,1.3,2026-01-03,1359,A,62,6.1NRT,300.47,10.84,D
6.35661,17.38068,323.09,1.07,1.03,2026-01-03,1359,A,75,6.1NRT,302.83,15.22,D
6.19907,16.29099,316.13,1,1,2026-01-03,1359,A,32,6.1NRT,302.47,5.77,D
6.06692,15.39004,316.21,1.01,1,2026-01-03,1359,A,53,6.1NRT,304.83,4.75,D
5.94162,14.54688,314.33,1.06,1.03,2026-01-03,1359,A,59,6.1NRT,302.56,5.82,D
5.73924,13.20746,313,1.23,1.1,2026-01-03,1359,A,58,6.1NRT,301.68,7.27,D
5.58577,12.20918,315.9,1.43,1.18,2026-01-03,1359,A,66,6.1NRT,300.99,13.7,D
6.07569,15.38873,317.86,1.01,1,2026-01-03,1359,A,66,6.1NRT,305.2,6.35,D
6.32804,17.0554,314.5,1.04,1.02,2026-01-03,1359,A,33,6.1NRT,303.71,4.98,D
6.19739,16.15695,320.88,1,1,2026-01-03,1359,A,67,6.1NRT,304.7,10.16,D
6.19611,16.14819,333.75,1,1,2026-01-03,1359,A,85,6.1NRT,305.64,25.41,D
6.15262,15.85113,318.73,1,1,2026-01-03,1359,A,68,6.1NRT,300.82,8.46,D
6.14878,15.82494,316.58,1,1,2026-01-03,1359,A,64,6.1NRT,301.93,7.34,D
6.17671,15.95458,314.42,1,1,2026-01-03,1359,A,21,6.1NRT,301.69,4.38,D
6.1652,15.87602,318.84,1,1,2026-01-03,1359,A,68,6.1NRT,303.55,7.48,D
6.11774,15.55279,319.02,1,1,2026-01-03,1359,A,42,6.1NRT,304.55,6.87,D
6.88476,20.81861,326.14,1.78,1.31,2026-01-03,1359,A,79,6.1NRT,299.91,38.61,D
6.88259,20.80317,314.52,1.78,1.31,2026-01-03,1359,A,36,6.1NRT,299.29,12.18,D
6.54651,18.44082,316.82,1.2,1.09,2026-01-03,1359,A,67,6.1NRT,301.85,11.02,D
6.24693,16.37366,320.46,1.01,1,2026-01-03,1359,A,71,6.1NRT,305.72,8.5,D
6.20465,16.08436,319.18,1,1,2026-01-03,1359,A,69,6.1NRT,303.67,9.33,D
6.20337,16.07562,322.84,1,1,2026-01-03,1359,A,75,6.1NRT,303.97,13.08,D
6.12391,15.53395,325.37,1,1,2026-01-03,1359,A,78,6.1NRT,306.45,13.46,D
6.69035,19.37265,314.12,1.38,1.16,2026-01-03,1359,A,61,6.1NRT,298.68,9.65,D
5.58901,11.88111,321.46,1.51,1.21,2026-01-03,1359,A,75,6.1NRT,302.01,22.94,D
5.58704,11.86807,316.74,1.51,1.21,2026-01-03,1359,A,68,6.1NRT,301.92,14.69,D
5.47161,11.10754,312.9,1.74,1.29,2026-01-03,1359,A,59,6.1NRT,300.53,10.21,D
6.8818,20.81338,322.39,1.78,1.31,2026-01-03,1359,A,75,6.1NRT,299.66,28.51,D
6.43083,17.51779,318.73,1.08,1.04,2026-01-03,1359,A,43,6.1NRT,303.9,8.94,D
6.29139,16.5418,336.48,1.01,1.01,2026-01-03,1359,A,87,6.1NRT,304,32.44,D
